idx,x,y,z,nx,ny,nz,dx,dy,dz,seg_len,cumulative_len
226,-0.252996,0.320443,0.661859,-0.182370,-0.945780,0.268779,0.792618,-0.336130,-0.508698,0.004742,0.950848
227,-0.248580,0.319082,0.661822,-0.192280,-0.940979,0.278544,0.853009,-0.329557,-0.404683,0.004622,0.955469
228,-0.244479,0.317794,0.661720,-0.197264,-0.940347,0.277191,0.894531,-0.320183,-0.311924,0.004299,0.959768
229,-0.240394,0.316486,0.661657,-0.210269,-0.937273,0.278040,0.922117,-0.308361,-0.233695,0.004290,0.964059
230,-0.236539,0.315924,0.661529,-0.223238,-0.928495,0.296750,0.939955,-0.295409,-0.170931,0.003898,0.967956
231,-0.232530,0.314455,0.661921,-0.211065,-0.927337,0.309028,0.951373,-0.282844,-0.122017,0.004288,0.972244
232,-0.228914,0.313060,0.662283,-0.204808,-0.926608,0.315358,0.958766,-0.271304,-0.084631,0.003893,0.976137
233,-0.225175,0.311476,0.662672,-0.212184,-0.928947,0.303375,0.963655,-0.261026,-0.056866,0.004079,0.980216
234,-0.221370,0.310337,0.662705,-0.207154,-0.928597,0.307887,0.967270,-0.250904,-0.037904,0.003972,0.984188
235,-0.217606,0.308707,0.662975,-0.198820,-0.928878,0.312500,0.970588,-0.239185,-0.027357,0.004110,0.988298
236,-0.213702,0.307720,0.663227,-0.190185,-0.931389,0.310392,0.973880,-0.225775,-0.024148,0.004035,0.992334
237,-0.209779,0.306506,0.663582,-0.169721,-0.939826,0.296516,0.977358,-0.209975,-0.026100,0.004122,0.996455
238,-0.205309,0.305544,0.663636,-0.157722,-0.946955,0.280001,0.980939,-0.191745,-0.031510,0.004572,1.001028
239,-0.201033,0.304205,0.663532,-0.138782,-0.954223,0.264949,0.984363,-0.171738,-0.039172,0.004482,1.005510
240,-0.196671,0.302995,0.663343,-0.127630,-0.959618,0.250687,0.987429,-0.150610,-0.047968,0.004531,1.010041
241,-0.191883,0.302484,0.662859,-0.116409,-0.964680,0.236307,0.990003,-0.129051,-0.056915,0.004839,1.014880
242,-0.187399,0.302064,0.662461,-0.097876,-0.967397,0.233586,0.992048,-0.107510,-0.065437,0.004522,1.019401
243,-0.182357,0.301619,0.661596,-0.076900,-0.969802,0.231453,0.993520,-0.086463,-0.073775,0.005135,1.024537
244,-0.177523,0.301304,0.660659,-0.056762,-0.972708,0.224983,0.994398,-0.066575,-0.082098,0.004934,1.029471
245,-0.173069,0.301371,0.659925,-0.038574,-0.976410,0.212453,0.994753,-0.048678,-0.089986,0.004514,1.033985
246,-0.168404,0.301391,0.659406,-0.019515,-0.981684,0.189514,0.994745,-0.033069,-0.096897,0.004694,1.038678
247,-0.163979,0.301958,0.658907,-0.018428,-0.984923,0.172007,0.994515,-0.019424,-0.102777,0.004489,1.043168
248,-0.159539,0.302484,0.658398,-0.004835,-0.986606,0.163048,0.994155,-0.007326,-0.107714,0.004500,1.047668
249,-0.155305,0.302933,0.657891,0.001077,-0.988438,0.151620,0.993757,0.003105,-0.111527,0.004288,1.051956
250,-0.151192,0.303369,0.657624,0.016260,-0.992005,0.125149,0.993423,0.011011,-0.113970,0.004144,1.056100
251,-0.147235,0.303793,0.657355,0.026026,-0.994777,0.098700,0.993269,0.016342,-0.114669,0.003989,1.060089
252,-0.143031,0.304069,0.656889,0.035262,-0.996919,0.070069,0.993310,0.019610,-0.113798,0.004238,1.064327
253,-0.139079,0.304269,0.656387,0.034571,-0.998306,0.046798,0.993480,0.020730,-0.112106,0.003989,1.068317
254,-0.135305,0.304273,0.656040,0.028537,-0.999320,0.023330,0.993746,0.020043,-0.109855,0.003789,1.072106
255,-0.131388,0.304300,0.655691,0.027436,-0.999441,0.019085,0.994085,0.018361,-0.107038,0.003933,1.076039
256,-0.127393,0.304275,0.655292,0.022710,-0.999632,0.014854,0.994481,0.016229,-0.103652,0.004015,1.080054
257,-0.123148,0.303716,0.654665,0.018387,-0.999709,0.015616,0.994881,0.013644,-0.100124,0.004327,1.084381
258,-0.118555,0.303249,0.653813,0.011865,-0.999757,0.018588,0.995243,0.010358,-0.096867,0.004695,1.089076
259,-0.114178,0.302792,0.653162,0.005520,-0.999940,0.009481,0.995542,0.006862,-0.094073,0.004449,1.093525
260,-0.109872,0.302838,0.652389,0.000629,-0.999998,0.001999,0.995778,0.004173,-0.091698,0.004375,1.097899
261,-0.105686,0.303215,0.651652,-0.006988,-0.999916,-0.010926,0.995986,0.003197,-0.089457,0.004268,1.102167
262,-0.101285,0.304058,0.651344,-0.000120,-0.999915,-0.013005,0.996136,0.004823,-0.087694,0.004491,1.106658
263,-0.096914,0.304422,0.651198,0.009246,-0.999843,-0.015118,0.996208,0.009277,-0.086505,0.004388,1.111046
264,-0.092938,0.303897,0.651047,0.006718,-0.999751,-0.021297,0.996237,0.015842,-0.085215,0.004014,1.115060
265,-0.089072,0.303969,0.651456,0.025248,-0.998940,-0.038484,0.996225,0.023730,-0.083506,0.003888,1.118948
266,-0.085187,0.303773,0.651389,0.035551,-0.998161,-0.049095,0.996141,0.032351,-0.081590,0.003891,1.122839
267,-0.080784,0.303645,0.651263,0.054204,-0.996741,-0.059738,0.995937,0.041890,-0.079719,0.004406,1.127245
268,-0.076395,0.303615,0.650969,0.073111,-0.994363,-0.076796,0.995570,0.052519,-0.077994,0.004399,1.131644
269,-0.071722,0.303379,0.650583,0.089762,-0.991906,-0.089809,0.995026,0.064015,-0.076319,0.004695,1.136339
270,-0.066957,0.303352,0.650191,0.091925,-0.990645,-0.100861,0.994330,0.075871,-0.074506,0.004782,1.141120
271,-0.062706,0.303243,0.649550,0.092411,-0.990769,-0.099180,0.993551,0.087034,-0.072679,0.004301,1.145421
272,-0.057587,0.303330,0.648904,0.098923,-0.990312,-0.097448,0.992646,0.098024,-0.071034,0.005160,1.150581
273,-0.053022,0.304496,0.648338,0.097431,-0.991755,-0.083239,0.991626,0.108760,-0.069639,0.004745,1.155326
274,-0.048504,0.305260,0.647817,0.108638,-0.991880,-0.066116,0.990602,0.118472,-0.068349,0.004612,1.159938
275,-0.043607,0.305660,0.647250,0.126862,-0.990815,-0.046806,0.989512,0.127843,-0.067254,0.004946,1.164884
276,-0.039785,0.307084,0.646852,0.140962,-0.988862,-0.047777,0.988361,0.136844,-0.066456,0.004098,1.168982
277,-0.036175,0.308451,0.646415,0.151610,-0.987242,-0.048654,0.987184,0.145442,-0.065680,0.003885,1.172867
278,-0.031943,0.309512,0.646149,0.159901,-0.985889,-0.049551,0.985912,0.154135,-0.064964,0.004371,1.177238
279,-0.028222,0.310590,0.646226,0.168143,-0.984637,-0.047091,0.984641,0.162382,-0.064135,0.003875,1.181113
280,-0.024136,0.310756,0.646156,0.177376,-0.983610,-0.032405,0.983619,0.168957,-0.062823,0.004090,1.185203
281,-0.020176,0.311123,0.646146,0.182443,-0.983008,-0.020240,0.982959,0.173143,-0.061745,0.003977,1.189180
282,-0.016010,0.311614,0.646150,0.199005,-0.979902,-0.013728,0.982724,0.174652,-0.061244,0.004195,1.193375
283,-0.011943,0.312293,0.646037,0.197172,-0.980202,-0.018110,0.982939,0.173505,-0.061047,0.004124,1.197499
284,-0.007651,0.312938,0.645907,0.187781,-0.981735,-0.030587,0.983544,0.169985,-0.061206,0.004343,1.201842
285,-0.003392,0.313426,0.645689,0.184053,-0.982876,-0.008928,0.984419,0.164572,-0.061922,0.004292,1.206134
286,0.000707,0.314435,0.645409,0.156707,-0.987413,0.021417,0.985464,0.157658,-0.063284,0.004230,1.210364
287,0.004785,0.315371,0.645081,0.136930,-0.989345,0.049466,0.986598,0.149637,-0.065066,0.004198,1.214562
288,0.008950,0.316078,0.644741,0.116976,-0.990108,0.077477,0.987765,0.140782,-0.067085,0.004237,1.218799
289,0.012979,0.316917,0.644371,0.111686,-0.987655,0.109835,0.989125,0.129858,-0.069052,0.004132,1.222931
290,0.017062,0.317585,0.644054,0.101156,-0.985252,0.138006,0.990634,0.116783,-0.070754,0.004150,1.227081
291,0.021247,0.318222,0.643791,0.096846,-0.982483,0.159214,0.991999,0.103351,-0.072501,0.004242,1.231322
292,0.025349,0.319520,0.643203,0.087485,-0.980656,0.175100,0.993162,0.090360,-0.073922,0.004343,1.235665
293,0.029511,0.320673,0.642755,0.077385,-0.978562,0.190862,0.994129,0.078252,-0.074725,0.004341,1.240007
294,0.033910,0.321256,0.642567,0.068832,-0.976516,0.204154,0.994926,0.066758,-0.075271,0.004441,1.244448
295,0.038320,0.321061,0.641574,0.067288,-0.973591,0.218159,0.995646,0.054937,-0.075308,0.004525,1.248973
296,0.042601,0.320404,0.641509,0.055294,-0.971668,0.229790,0.996311,0.042299,-0.074666,0.004331,1.253304
297,0.046843,0.319847,0.641274,0.043652,-0.969539,0.241017,0.996866,0.029003,-0.073598,0.004284,1.257589
298,0.051083,0.319341,0.640976,0.034565,-0.967048,0.252238,0.997279,0.016113,-0.071931,0.004281,1.261870
299,0.055356,0.319494,0.640696,0.026750,-0.964637,0.262223,0.997541,0.004595,-0.069937,0.004285,1.266154
300,0.059486,0.319732,0.640295,0.018468,-0.962995,0.268885,0.997659,-0.004909,-0.068211,0.004156,1.270311
301,0.063766,0.319544,0.640137,0.009960,-0.961309,0.275291,0.997697,-0.012280,-0.066706,0.004287,1.274598
302,0.067960,0.319095,0.639988,0.003304,-0.959772,0.280762,0.997693,-0.018461,-0.065332,0.004221,1.278819
303,0.072188,0.318670,0.639848,-0.012212,-0.955748,0.293934,0.997660,-0.024226,-0.063941,0.004251,1.283070
304,0.076460,0.318359,0.639682,-0.023549,-0.951347,0.307221,0.997607,-0.029312,-0.062617,0.004286,1.287356
305,0.080690,0.318474,0.639372,-0.026520,-0.944924,0.326212,0.997553,-0.033273,-0.061495,0.004243,1.291599
306,0.084917,0.318514,0.639061,-0.023626,-0.947699,0.318290,0.997515,-0.035626,-0.060790,0.004239,1.295838
307,0.089154,0.318428,0.638801,-0.015113,-0.950880,0.309189,0.997509,-0.036055,-0.060632,0.004246,1.300084
308,0.093392,0.318317,0.638553,-0.012576,-0.953157,0.302216,0.997544,-0.035040,-0.060654,0.004247,1.304330
309,0.097621,0.318249,0.638284,-0.010375,-0.954949,0.296588,0.997577,-0.032921,-0.061283,0.004238,1.308569
310,0.101854,0.318180,0.638011,-0.016890,-0.957809,0.286909,0.997602,-0.029588,-0.062562,0.004243,1.312812
311,0.106087,0.318085,0.637745,-0.017112,-0.960652,0.277226,0.997639,-0.024992,-0.063970,0.004242,1.317054
312,0.110326,0.317907,0.637494,-0.009433,-0.961498,0.274649,0.997632,-0.018992,-0.066098,0.004250,1.321303
313,0.114558,0.317678,0.637260,0.008837,-0.965295,0.261013,0.997487,-0.011205,-0.069954,0.004245,1.325548
314,0.118781,0.317515,0.636971,0.028900,-0.968922,0.245674,0.997033,-0.001252,-0.076961,0.004236,1.329785
315,0.123003,0.317282,0.636697,0.043719,-0.972378,0.229282,0.996014,0.010579,-0.088567,0.004237,1.334022
316,0.127226,0.317179,0.636399,0.060304,-0.976223,0.208211,0.994100,0.023855,-0.105813,0.004234,1.338256
317,0.131445,0.316903,0.636147,0.073461,-0.979417,0.188006,0.990820,0.038499,-0.129587,0.004235,1.342492
318,0.135722,0.316697,0.635872,0.086285,-0.982015,0.167933,0.985501,0.054421,-0.160702,0.004291,1.346783
319,0.139993,0.316518,0.635602,0.099951,-0.984279,0.145616,0.977142,0.072125,-0.199979,0.004283,1.351066
320,0.144325,0.316253,0.635257,0.112349,-0.985860,0.124332,0.964425,0.091717,-0.247936,0.004354,1.355420
321,0.148709,0.316295,0.634911,0.124254,-0.987014,0.101801,0.945653,0.112116,-0.305238,0.004397,1.359818
322,0.152986,0.316513,0.634576,0.136337,-0.987357,0.080867,0.918505,0.132991,-0.372373,0.004296,1.364114
323,0.157319,0.317603,0.633920,0.142600,-0.988355,0.053103,0.880202,0.154715,-0.448674,0.004516,1.368630
324,0.161371,0.318890,0.633504,0.148397,-0.988452,0.030678,0.827855,0.176319,-0.532511,0.004271,1.372901
325,0.165242,0.320168,0.633029,0.159881,-0.987100,0.008458,0.758742,0.196146,-0.621158,0.004104,1.377005
326,0.168440,0.321287,0.632031,0.163731,-0.986317,-0.019277,0.670688,0.212294,-0.710710,0.003532,1.380537
327,0.170849,0.322172,0.630627,0.167346,-0.985108,-0.039469,0.562448,0.222319,-0.796383,0.002925,1.383462
328,0.172581,0.322821,0.628689,0.179872,-0.982103,-0.055849,0.434226,0.224997,-0.872252,0.002679,1.386141
329,0.173625,0.323339,0.626183,0.190393,-0.978910,-0.074069,0.288204,0.220334,-0.931875,0.002764,1.388905
330,0.174026,0.323845,0.623232,0.203891,-0.974526,-0.093419,0.128944,0.207427,-0.969715,0.003021,1.391926
331,0.173716,0.324296,0.619679,0.216308,-0.969707,-0.113484,-0.036945,0.185489,-0.981952,0.003595,1.395521
332,0.172719,0.324583,0.615666,0.217737,-0.966816,-0.133634,-0.201687,0.155819,-0.966976,0.004145,1.399666
333,0.171498,0.325443,0.611883,0.219067,-0.963543,-0.153604,-0.357398,0.119961,-0.926216,0.004067,1.403733
334,0.170085,0.325990,0.608503,0.219693,-0.961808,-0.163281,-0.497682,0.079559,-0.863703,0.003705,1.407438
335,0.168127,0.326072,0.605671,0.218739,-0.960646,-0.171209,-0.618518,0.038020,-0.784850,0.003443,1.410881
336,0.165704,0.326341,0.603560,0.219619,-0.959282,-0.177610,-0.718257,-0.002372,-0.695774,0.003225,1.414106
337,0.162748,0.326499,0.601948,0.211706,-0.959481,-0.185951,-0.797428,-0.040025,-0.602085,0.003370,1.417476
338,0.159356,0.326011,0.600959,0.202398,-0.961274,-0.187050,-0.858080,-0.072129,-0.508426,0.003567,1.421044
339,0.155781,0.325229,0.600562,0.193068,-0.962980,-0.188133,-0.902873,-0.098108,-0.418563,0.003680,1.424724
340,0.151804,0.324310,0.600571,0.188639,-0.964079,-0.186996,-0.934544,-0.119641,-0.335132,0.004082,1.428806
341,0.147655,0.323198,0.600721,0.174316,-0.967501,-0.183184,-0.955947,-0.136759,-0.259734,0.004298,1.433104
342,0.143571,0.322464,0.600939,0.161084,-0.968180,-0.191520,-0.969857,-0.148494,-0.193203,0.004156,1.437260
343,0.139492,0.321956,0.601166,0.148169,-0.968267,-0.201258,-0.978557,-0.154820,-0.135853,0.004116,1.441376
344,0.135392,0.320977,0.601274,0.148624,-0.970020,-0.192279,-0.983888,-0.156011,-0.087323,0.004217,1.445593
345,0.131404,0.319618,0.601355,0.139436,-0.972187,-0.188176,-0.987116,-0.152941,-0.047032,0.004214,1.449806
346,0.127391,0.318209,0.601431,0.124023,-0.975201,-0.183305,-0.989020,-0.147089,-0.014257,0.004254,1.454060
347,0.123374,0.316839,0.601475,0.111881,-0.978809,-0.171511,-0.990346,-0.138102,0.011898,0.004245,1.458305
348,0.119013,0.316009,0.601833,0.099897,-0.980812,-0.167416,-0.991627,-0.125083,0.032107,0.004454,1.462759
349,0.114700,0.315676,0.602080,0.077977,-0.983465,-0.163450,-0.992921,-0.109044,0.047083,0.004332,1.467091
350,0.110480,0.314939,0.602325,0.059709,-0.985413,-0.159359,-0.994213,-0.090505,0.057882,0.004291,1.471382
351,0.106149,0.314207,0.602717,0.035860,-0.987218,-0.155291,-0.995441,-0.069422,0.065400,0.004410,1.475793
352,0.101817,0.314292,0.602996,0.016207,-0.988004,-0.153578,-0.996392,-0.047134,0.070572,0.004342,1.480134
353,0.097474,0.314311,0.603412,0.003779,-0.988399,-0.151830,-0.996918,-0.024871,0.074405,0.004363,1.484497
354,0.093051,0.313809,0.603709,-0.006666,-0.988211,-0.152954,-0.996987,-0.003217,0.077496,0.004461,1.488959
355,0.088646,0.313713,0.604049,-0.026758,-0.987982,-0.152234,-0.996638,0.016689,0.080217,0.004420,1.493378
356,0.084356,0.314092,0.604482,-0.047265,-0.987125,-0.152809,-0.995985,0.034247,0.082708,0.004328,1.497706
357,0.080018,0.314749,0.604890,-0.067029,-0.985977,-0.152826,-0.995119,0.050166,0.084983,0.004407,1.502113
358,0.075704,0.315521,0.605260,-0.078345,-0.986208,-0.145792,-0.994165,0.063903,0.086904,0.004398,1.506511
359,0.071570,0.316420,0.605646,-0.081585,-0.985571,-0.148302,-0.993362,0.073878,0.088167,0.004248,1.510759
360,0.067436,0.317242,0.606025,-0.085816,-0.984304,-0.154209,-0.992876,0.079563,0.088696,0.004231,1.514990
361,0.063385,0.318192,0.606447,-0.094844,-0.982550,-0.159998,-0.992788,0.080866,0.088506,0.004183,1.519173
362,0.059251,0.318891,0.606874,-0.083123,-0.981916,-0.170094,-0.993075,0.078081,0.087777,0.004214,1.523387
363,0.055121,0.319440,0.607290,-0.071883,-0.982346,-0.172713,-0.993636,0.071986,0.086638,0.004187,1.527574
364,0.050976,0.320148,0.607760,-0.062873,-0.983651,-0.168755,-0.994409,0.062641,0.085013,0.004231,1.531806
365,0.046748,0.320520,0.608134,-0.060939,-0.982468,-0.176192,-0.995282,0.050120,0.083071,0.004260,1.536066
366,0.042505,0.320850,0.608517,-0.047351,-0.981835,-0.183731,-0.996078,0.035749,0.080935,0.004274,1.540340
367,0.038264,0.321208,0.608936,-0.034167,-0.981271,-0.189580,-0.996701,0.020338,0.078577,0.004276,1.544616
368,0.033982,0.321332,0.609276,-0.016990,-0.980590,-0.195331,-0.997101,0.003467,0.076010,0.004298,1.548914
369,0.029635,0.321261,0.609652,-0.004286,-0.980216,-0.197883,-0.997198,-0.014437,0.073401,0.004364,1.553277
370,0.025311,0.321239,0.610020,0.009295,-0.979381,-0.201808,-0.996949,-0.032319,0.071048,0.004340,1.557617
371,0.021015,0.321240,0.610359,0.019980,-0.978794,-0.203869,-0.996378,-0.049695,0.069008,0.004309,1.561926
372,0.016654,0.320552,0.610573,0.038015,-0.978782,-0.201349,-0.995533,-0.066377,0.067140,0.004420,1.566346
373,0.012512,0.319593,0.610714,0.050401,-0.979397,-0.195554,-0.994477,-0.082072,0.065412,0.004254,1.570601
374,0.008310,0.318831,0.610862,0.062171,-0.979070,-0.193794,-0.993250,-0.096797,0.063912,0.004272,1.574873
375,0.004101,0.318088,0.611032,0.080155,-0.978668,-0.189166,-0.991931,-0.110169,0.062737,0.004278,1.579151
376,-0.000017,0.317242,0.611146,0.089745,-0.980314,-0.175868,-0.990649,-0.121611,0.061853,0.004205,1.583356
377,-0.004158,0.316420,0.611285,0.110318,-0.980700,-0.161426,-0.989424,-0.131530,0.061150,0.004225,1.587581
378,-0.008330,0.315644,0.611475,0.124914,-0.980266,-0.153217,-0.988254,-0.140231,0.060738,0.004248,1.591829
379,-0.012517,0.314979,0.611760,0.134134,-0.979747,-0.148672,-0.987211,-0.147406,0.060712,0.004249,1.596078
380,-0.016746,0.314682,0.612084,0.142930,-0.979125,-0.144518,-0.986370,-0.152828,0.060968,0.004251,1.600329
381,-0.020962,0.314429,0.612381,0.151316,-0.978955,-0.136931,-0.985803,-0.156297,0.061343,0.004234,1.604563
382,-0.025067,0.313909,0.612628,0.159025,-0.978680,-0.129984,-0.985549,-0.157736,0.061746,0.004146,1.608709
383,-0.029255,0.313404,0.613024,0.152792,-0.980669,-0.122238,-0.985545,-0.157586,0.062196,0.004237,1.612945
384,-0.033221,0.312774,0.613448,0.143599,-0.983859,-0.106778,-0.985740,-0.156156,0.062701,0.004038,1.616984
385,-0.037267,0.312002,0.613748,0.136963,-0.985834,-0.096808,-0.986187,-0.153100,0.063204,0.004130,1.621113
386,-0.041293,0.311071,0.613987,0.131440,-0.987312,-0.089098,-0.986840,-0.148693,0.063539,0.004139,1.625252
387,-0.045337,0.310249,0.614231,0.123974,-0.988937,-0.081453,-0.987585,-0.143659,0.063545,0.004134,1.629387
388,-0.049367,0.309184,0.614515,0.116147,-0.990130,-0.078441,-0.988379,-0.138160,0.063391,0.004177,1.633564
389,-0.053578,0.308300,0.614792,0.108312,-0.991252,-0.075423,-0.989216,-0.132204,0.063044,0.004312,1.637876
390,-0.057765,0.307478,0.614930,0.105490,-0.991579,-0.075120,-0.990049,-0.126166,0.062326,0.004269,1.642145
391,-0.062277,0.306695,0.615127,0.104181,-0.991854,-0.073295,-0.990837,-0.120373,0.061256,0.004584,1.646729
392,-0.066694,0.305996,0.615454,0.108143,-0.991533,-0.071889,-0.991576,-0.114807,0.059975,0.004484,1.651212
393,-0.071142,0.305604,0.615749,0.107389,-0.991377,-0.075099,-0.992251,-0.109456,0.058792,0.004475,1.655687
394,-0.075592,0.305334,0.616073,0.110446,-0.990639,-0.080224,-0.992913,-0.103888,0.057709,0.004470,1.660158
395,-0.080041,0.305257,0.616327,0.112807,-0.990290,-0.081241,-0.993601,-0.097837,0.056434,0.004457,1.664615
396,-0.084486,0.305204,0.616600,0.103212,-0.991264,-0.082112,-0.994242,-0.091878,0.055143,0.004453,1.669068
397,-0.088799,0.305027,0.616867,0.100051,-0.990750,-0.091675,-0.994788,-0.086416,0.054115,0.004326,1.673393
398,-0.093017,0.304988,0.617076,0.086436,-0.991124,-0.101007,-0.995238,-0.081406,0.053611,0.004223,1.677616
399,-0.097097,0.304933,0.617244,0.079851,-0.991475,-0.102964,-0.995601,-0.076728,0.053775,0.004084,1.681700
400,-0.101196,0.304824,0.617466,0.073923,-0.991730,-0.104914,-0.995888,-0.072379,0.054477,0.004106,1.685806
401,-0.105230,0.304696,0.617612,0.061956,-0.991356,-0.115650,-0.996120,-0.067895,0.055995,0.004039,1.689845
402,-0.109221,0.304301,0.617972,0.051281,-0.990656,-0.126376,-0.996297,-0.062989,0.058527,0.004027,1.693872
403,-0.113327,0.303805,0.618022,0.047223,-0.990898,-0.126060,-0.996409,-0.058050,0.061638,0.004136,1.698008
404,-0.117530,0.303194,0.618186,0.032354,-0.991505,-0.125977,-0.996485,-0.053055,0.064828,0.004250,1.702258
405,-0.121718,0.302530,0.618341,0.027364,-0.992300,-0.120801,-0.996551,-0.047894,0.067770,0.004243,1.706501
406,-0.126034,0.302131,0.618646,0.022344,-0.992938,-0.116515,-0.996610,-0.042192,0.070628,0.004345,1.710847
407,-0.130343,0.301787,0.618956,0.022767,-0.994273,-0.104420,-0.996666,-0.035374,0.073519,0.004333,1.715180
408,-0.134983,0.301639,0.619064,0.008851,-0.995654,-0.092708,-0.996709,-0.027073,0.076407,0.004644,1.719824
409,-0.139724,0.301465,0.619003,0.005253,-0.996134,-0.087695,-0.996702,-0.017329,0.079271,0.004744,1.724568
410,-0.144024,0.301104,0.619493,-0.005977,-0.996552,-0.082760,-0.996626,-0.006960,0.081777,0.004343,1.728912
411,-0.148831,0.300866,0.619825,-0.012523,-0.996285,-0.085206,-0.996444,0.003517,0.084182,0.004824,1.733736
412,-0.153352,0.300964,0.620511,-0.022858,-0.995893,-0.087601,-0.996136,0.014014,0.086699,0.004574,1.738310
413,-0.157819,0.301147,0.621260,-0.034992,-0.994840,-0.095227,-0.995733,0.024632,0.088935,0.004533,1.742842
414,-0.162544,0.301060,0.621871,-0.042342,-0.995160,-0.088680,-0.995221,0.035919,0.090805,0.004765,1.747608
415,-0.166657,0.301878,0.622823,-0.051177,-0.995467,-0.080161,-0.994584,0.047675,0.092352,0.004301,1.751908
416,-0.170754,0.302303,0.623617,-0.063906,-0.995578,-0.068849,-0.993848,0.059020,0.093715,0.004194,1.756102
417,-0.175295,0.302693,0.624061,-0.072817,-0.995664,-0.057882,-0.993048,0.069457,0.095031,0.004579,1.760682
418,-0.179259,0.303116,0.624316,-0.084463,-0.995318,-0.046983,-0.992269,0.078830,0.095851,0.003995,1.764677
419,-0.183589,0.303466,0.624264,-0.091318,-0.995037,-0.039538,-0.991586,0.087089,0.095775,0.004345,1.769021
420,-0.187859,0.304155,0.624151,-0.095362,-0.995006,-0.029466,-0.990951,0.094719,0.095097,0.004327,1.773348
421,-0.191967,0.304634,0.624342,-0.112251,-0.993487,-0.019599,-0.990339,0.101811,0.094144,0.004140,1.777488
422,-0.196047,0.305264,0.624626,-0.116807,-0.993141,0.005181,-0.989802,0.107944,0.092949,0.004138,1.781626
423,-0.200256,0.306052,0.625128,-0.129419,-0.991152,0.029483,-0.989386,0.112964,0.091404,0.004312,1.785938
424,-0.204499,0.305908,0.625510,-0.134084,-0.990548,0.028921,-0.988973,0.117873,0.089660,0.004263,1.790200
425,-0.208772,0.306065,0.626108,-0.119525,-0.992428,0.028305,-0.988374,0.123972,0.088021,0.004317,1.794518
426,-0.212792,0.306539,0.626733,-0.116505,-0.992860,0.025585,-0.987636,0.130720,0.086527,0.004096,1.798614
427,-0.216869,0.307063,0.627414,-0.121430,-0.992337,0.022853,-0.986774,0.137771,0.085416,0.004166,1.802780
428,-0.221165,0.308017,0.627735,-0.159125,-0.987064,0.019611,-0.985805,0.145147,0.084380,0.004413,1.807193
429,-0.225432,0.308786,0.628166,-0.158523,-0.987306,0.009873,-0.984944,0.152000,0.082351,0.004356,1.811549
430,-0.229679,0.308991,0.628483,-0.165706,-0.986114,0.010942,-0.984251,0.158635,0.078002,0.004264,1.815814
431,-0.233879,0.309400,0.628756,-0.161262,-0.986838,0.012017,-0.983846,0.165071,0.069275,0.004228,1.820042
432,-0.237830,0.310268,0.629020,-0.156620,-0.987549,0.014733,-0.983585,0.172015,0.054511,0.004054,1.824096
433,-0.241889,0.311241,0.629231,-0.148180,-0.988808,0.017359,-0.982926,0.181097,0.032566,0.004180,1.828275
434,-0.246134,0.312569,0.629592,-0.153939,-0.987743,0.025826,-0.981272,0.192613,0.002368,0.004463,1.832738
435,-0.250065,0.312531,0.629750,-0.169148,-0.985413,0.018704,-0.978037,0.205126,-0.036963,0.003934,1.836672
436,-0.253651,0.312341,0.629942,-0.184323,-0.982805,0.010939,-0.972397,0.216825,-0.086207,0.003596,1.840269
437,-0.257855,0.312706,0.630187,-0.195968,-0.980610,-0.000317,-0.962614,0.228006,-0.146247,0.004226,1.844495
438,-0.262115,0.314961,0.630661,-0.206918,-0.978198,-0.017729,-0.945913,0.240270,-0.217987,0.004843,1.849338
439,-0.265568,0.318151,0.631067,-0.213115,-0.976395,-0.035148,-0.918980,0.254264,-0.301371,0.004719,1.854057
440,-0.269594,0.319146,0.631445,-0.216724,-0.974986,-0.049333,-0.878272,0.269403,-0.395044,0.004163,1.858221
441,-0.273539,0.319900,0.631922,-0.224979,-0.971957,-0.068448,-0.820951,0.281559,-0.496754,0.004045,1.862266
442,-0.276921,0.320070,0.631840,-0.224302,-0.970948,-0.083358,-0.745325,0.285458,-0.602498,0.003386,1.865652
443,-0.279831,0.320195,0.630987,-0.228906,-0.967888,-0.103895,-0.649341,0.280194,-0.706999,0.003036,1.868688
444,-0.281671,0.320778,0.629614,-0.229698,-0.964615,-0.129444,-0.532014,0.266705,-0.803635,0.002369,1.871057
445,-0.282555,0.321201,0.627652,-0.245021,-0.959279,-0.140532,-0.395375,0.244602,-0.885352,0.002193,1.873250
446,-0.282704,0.321640,0.625085,-0.266151,-0.952060,-0.150817,-0.244019,0.214328,-0.945790,0.002609,1.875859
447,-0.282570,0.322110,0.621874,-0.279988,-0.946195,-0.162242,-0.084834,0.176048,-0.980719,0.003247,1.879106
448,-0.281908,0.322661,0.618006,-0.293392,-0.940164,-0.173240,0.074547,0.131190,-0.988550,0.003963,1.883069
449,-0.281057,0.323572,0.614116,-0.279441,-0.941504,-0.188367,0.227150,0.083106,-0.970307,0.004084,1.887154
450,-0.279870,0.324271,0.610599,-0.297096,-0.932732,-0.204316,0.366807,0.034406,-0.929661,0.003778,1.890931
451,-0.278329,0.324899,0.607579,-0.314133,-0.921136,-0.229845,0.489300,-0.012881,-0.872020,0.003448,1.894379
452,-0.276110,0.325106,0.605036,-0.327286,-0.911651,-0.248548,0.593399,-0.055850,-0.802968,0.003382,1.897761
453,-0.273534,0.324849,0.602898,-0.319578,-0.910480,-0.262479,0.680382,-0.091203,-0.727161,0.003358,1.901118
