qx,qy,qz,qw,fx,fy,fz,tx,ty,tz
-0.6861446956058636,0.6993764123550089,0.0006690093383184295,-0.20019401329679895,-8.000057972111756,-4.99993613967486,0.6997921843640963,0.2999959736209674,-0.40000300778117664,-6.362175431187582e-06
-0.6876581246527654,0.6998931885325412,-0.007239042242678447,-0.19293373088240237,-8.149681729358138,-5.0370944207872315,0.7525196905814687,0.2989729060614995,-0.3987366285939043,-0.0007801651181887194
-0.6889375203595343,0.6985519639077712,-0.017477078320691508,-0.1925741376582658,-8.355878814728376,-4.827819047407875,0.7471786437599862,0.28460268970099895,-0.40097011431343166,0.0006963309038138517
-0.6898146857004409,0.6973470057087165,-0.027397535007431126,-0.19264534278462514,-8.360081678851571,-4.793875802715883,0.6896704754558325,0.2886925813439722,-0.37606758058422246,0.0006819489069001588
-0.6916768747841957,0.696079797175667,-0.03730655118404918,-0.18884977651933393,-8.56440311546607,-4.756546689007975,0.7836909843242955,0.30048190760586146,-0.39992592218652273,0.000301464782531774
-0.6937860153954951,0.6954361648376334,-0.04505780297769084,-0.18165709418679327,-8.649172473635387,-4.697964437345891,0.7503252402641158,0.3000715023381216,-0.3999073136032532,0.00026676534064204883
0.6957699230461163,-0.6949146566993952,0.05247591425230097,0.17390834514809236,-8.912592195189152,-4.693837365315246,0.8017820837549182,0.30016776410590235,-0.3998739609443109,0.0003510069736353583
0.6971765202234455,-0.6945022481920485,0.06015488605866494,0.16731083822809256,-8.9862587984775,-4.647367490201053,0.7706476450534432,0.2555477200012541,-0.39873041624084027,0.00038856096568856463
0.6986342102415153,-0.6930064997140781,0.07015746743918985,0.16349361270941049,-9.15535227140272,-4.638599594243035,0.8902644420931649,0.30016710261594826,-0.399874312359328,0.00048506183101741277
0.6996841317127186,-0.6912922279774882,0.08083059450301924,0.1613182765827483,-9.234890737605603,-4.65858821983922,0.8621370038186373,0.3006812094217523,-0.3998613178735919,0.0007304035371048632
0.7007614824232773,-0.6888834405850766,0.0915398693224532,0.16122469526727834,-9.409288820043827,-4.475248781174748,0.7425874910512383,0.2604588458970679,-0.41977702898235103,0.0007355781008961961
0.7017195675363723,-0.6866246244893165,0.10128776958762296,0.1608634865761542,-9.474418313503415,-4.356969860658411,0.7779275589751637,0.23104942115576876,-0.41062204036227684,0.0006629494874514044
0.7023325980258769,-0.6843294431624661,0.1121971861830599,0.1607293575666092,-9.614522774460628,-4.253747012334256,0.7859437353970213,0.21022788536838666,-0.4045953839964578,0.0006201057976478629
0.7026721292396596,-0.6821541707597077,0.12301987337684119,0.16057296428503962,-9.677717615806493,-4.124143360908003,0.7204317858950768,0.22507327464904137,-0.42452831231345406,0.0007163027390948716
0.703087101706628,-0.6797206297566983,0.13395677981291249,0.16032458962706272,-10.075529525412795,-4.281173262285939,0.46373952174559446,0.2772177200447332,-0.4947739326694903,0.0007512308042942641
0.7032555049080079,-0.67734984550908,0.14485418236353423,0.16014414587239892,-10.03254048658975,-4.084423449629037,0.762466165241738,0.21985161203224401,-0.48734565335845614,0.0007055908585981728
0.7023391103488645,-0.6751831632777678,0.15339078902414413,0.1652838042372667,-10.01979375858112,-3.82531302576029,0.5646812887798973,0.19998777057127493,-0.49539195608127323,0.0005176389627924839
0.7007283485168478,-0.6732495491518332,0.16091772876840296,0.17268558341599666,-10.055043659435174,-3.7099076291489674,0.5264998215609707,0.20005019703212917,-0.484670081051807,0.0004595005430148206
0.6988433441017807,-0.6713992856548904,0.16881228581480853,0.17984268621415395,-9.919264980485801,-3.0990302385570483,0.9253367100851015,0.17777847480044592,-0.45794187949650744,-0.04348875320430472
0.6972015847777682,-0.6694668580597944,0.17566343192954012,0.18672556018298966,-10.095504460573146,-3.3931680567268,0.3432650189545705,0.2035367942933344,-0.48479616002719045,-0.06022588844412047
0.6945914265153519,-0.6703587238201948,0.1721842449567322,0.19625115897290546,-9.993274456959593,-3.214464691348877,0.2738499780459855,0.1997332738281644,-0.46099973091881946,-0.007908559143963345
